MJD,x,y,z,xv,yv,zv,lat,lon,alt,kinetic_energy,monopole,U_j2,U_non_spherical,HOT_total_diff,HOT_plus_total_diff
60025.91645833333,5874911.760788879,117898.89889045153,3531351.381154019,-3939.879348662426,76.85201156096775,6536.32969079186,31.13286060078899,-148.62369468769907,13221659.784087837,29126080.670212418,58142511.321048066,-5395.522921772901,-5352.483419569544,0.0,0.0
60025.91680555556,5753468.766660756,120138.40231576283,3725434.549946522,-4155.565485254864,72.43446032324118,6401.347506216835,33.04610375466531,-148.7023822209464,13220784.356567621,29125610.57431616,58144510.73949717,-2939.7066844949804,-2892.9368033717033,9.967729162424803,9.967729162424803
60025.91715277778,5625624.313927711,122244.16677411925,3915360.9713502196,-4366.603581352205,67.93688593363021,6259.2395158087265,34.95937371157344,-148.77899439686706,13219902.303619213,29124960.78670486,58146400.43940438,-409.494356489464,-359.7661673692778,16.28461167216301,16.28461167216301
60025.9175,5491521.393339561,124213.86610633833,4100919.2792193997,-4572.757809238993,63.36434101134347,6110.16763899551,36.872658718471605,-148.8532734338304,13219017.12779453,29124138.79914798,58148175.41486548,2183.795243604334,2235.5754592138564,17.906003069132566,17.906003069132566
60025.91784722222,5351309.985664933,126045.32854991779,4281903.084783007,-4773.798165908121,58.721948876250565,5954.301527043379,38.78594680031884,-148.9249253279805,13218132.402444243,29123151.935529333,58149830.72892613,4828.55275484948,4881.306112332598,14.353029243648052,14.353029243648052
60025.91819444444,5205146.883158719,127736.53653165558,4458111.198044296,-4969.5006969596125,54.01492105332318,5791.818343556383,40.699225645171346,-148.99361270005102,13217251.751030117,29122007.25676734,58151361.5787409,7512.930850775142,7565.410201641867,5.777516700327396,5.777516700327396
60025.918541666666,5053195.501108648,129285.62999874026,4629347.857202596,-5159.647702620676,49.24854612071812,5622.902576837147,42.61248258889153,-149.05894588084774,13216378.83291322,29120711.611527823,58152763.30226486,10224.898149709701,10275.745057759415,-7.188575938344002,-7.188575938344002
60025.91888888889,4895625.690773103,130690.9089919175,4795422.941072,-5344.028019679939,44.428172216305086,5447.745847117569,44.52570446774913,-149.12047177259254,13215517.329260714,29119272.076198738,58154031.38155126,12952.29387550026,13000.139151456651,-23.96805415675044,-23.96805415675044
60025.91923611111,4732613.533531833,131950.83418225078,4956152.180542024,-5522.437274748556,39.55919903011579,5266.546610924708,46.438877551612336,-149.17765981041785,13214670.923538871,29117695.794401348,58155161.48941168,15682.883351650962,15726.464091906504,-43.90333679318428,-43.90333679318428
60025.919583333336,4564341.1415009005,133064.0293350122,5111357.361023844,-5694.678024487556,34.64709470779627,5079.509889793375,48.351987357840294,-149.22988404833532,13213843.29057331,29115989.472130947,58156149.46193368,18404.4137292429,18442.670642706973,-65.8150951936841,-65.8150951936841
60025.91993055555,4390996.442990298,134029.28401782596,5260866.510930291,-5860.559910846421,29.69740462025112,4886.847079212555,50.26501843422962,-149.2764000803523,13213038.073985208,29114159.390034843,58156991.36838901,21104.669940986332,21136.793242154654,-87.94914320856333,-87.94914320856333
60025.920277777775,4212772.968380685,134845.55346435937,5404514.098155124,-6019.899860258852,24.715730338949527,4688.775762271262,52.17795413028873,-149.31631501777838,13212258.879408807,29112211.67186659,58157683.44644813,23771.530478265642,23796.94017025685,-108.2998439334333,-108.2998439334333
60025.920625,4029869.62865203,135511.96438886598,5542141.20556839,-6172.522322832795,19.70770929467028,4485.519534693737,54.09077621339873,-149.34854780597263,13211509.256885603,29110152.857896965,58158222.12938427,26393.022735022787,26411.293425402942,-125.15619331598282,-125.15619331598282
60025.92097222222,3842490.482767231,136027.80932038208,5673595.713537164,-6318.2596272193905,14.678984107094095,4277.30774473349,56.003464483054636,-149.3717763440572,13210792.69142946,29107990.86634101,58158604.00411729,28957.377762582262,28968.139559001833,-138.13603794202209,-138.13603794202209
60025.921319444446,3650844.500566528,136392.55188395292,5798732.4594559325,-6456.952253245357,9.635201073393887,4064.374978381909,57.91599613413518,-149.38436555086497,13210112.583537765,29105734.601343475,58158825.85597118,31453.08408185182,31455.940489914476,-147.8201174288988,-147.8201174288988
60025.92166666667,3455145.3115999373,136605.82759313728,5917413.39430852,-6588.448802916212,4.582058157593849,3846.960618500906,59.828344977336464,-149.38426819760588,13209472.229670247,29103392.312100947,58158884.71517816,33868.94047138382,33863.437007675624,-154.16818568110466,-154.16818568110466
60025.92201388889,3255610.968961396,136667.43909562565,6029507.719196605,-6712.605934295571,-0.47478750824362237,3625.3086853777822,61.74048012546659,-149.36888566750093,13208874.804178348,29100970.859419446,58158777.89395944,36194.10709575724,36179.76283546914,-155.86255069449544,-155.86255069449544
60025.92236111111,3052463.703945987,136577.3579361788,6134892.024888615,-6829.288512870051,-5.529838682941801,3399.6678224676384,63.652364233578275,-149.3348680858145,13208323.347514894,29098476.73712827,58158502.97299494,38418.15500138238,38394.54208313022,-151.44047167897224,-151.44047167897224
60025.92270833333,2845929.671533417,136335.72016313951,6233450.428389267,-6938.370045484296,-10.577664468618366,3170.2910753603987,65.5639509738274,-149.2778209604361,13207820.75737479,29095918.13878457,58158057.766432814,40531.11370704406,40497.94846808292,-141.4550750553608,-141.4550750553608
60025.923055555555,2636238.6905338108,135942.82494533947,6325074.697520921,-7039.73287147212,-15.61277954236229,2937.4352740029444,67.47518119383292,-149.1918627534087,13207369.777749471,29093304.32476345,58157440.30881025,42523.51665538261,42480.720277250715,-127.87048567086458,-127.87048567086458
60025.92340277778,2423623.9783082986,135399.1361186211,6409664.356517037,-7133.268068305034,-20.629666172434924,2701.3607341883057,69.38597689914506,-149.06893695830135,13206972.979300264,29090644.366820496,58156648.92045453,44386.4444476386,44334.14433844167,-112.72495962306857,-112.72495962306857
60025.92375,2208321.885306691,134705.2815593346,6487126.788615933,-7218.875722931549,-25.62283204070286,2462.33098096373,71.29623154633083,-148.89770392844764,13206632.747384403,29087948.54623304,58155682.21325606,46111.565409880575,46050.03661924245,-99.50385143980384,-99.50385143980384
60025.924097222225,1990571.6219106293,133862.05765858688,6557377.322671719,-7296.464965626314,-30.58677080636292,2220.612053503593,73.20579372668327,-148.66167910452455,13206351.263256095,29085227.218663003,58154539.16018409,47691.173567327045,47620.751398157416,-91.94413228705525,-91.94413228705525
60025.92444444444,1770614.9964971212,132870.42331102188,6620339.302740322,-7365.9535601124035,-35.51593408876164,1976.4722412914002,75.1144381760672,-148.33594505768056,13206130.482741803,29082487.875951122,58153219.19279461,49118.22368667619,49039.24136938974,-91.05878111720085,-91.05878111720085
60025.924791666665,1548696.1543936199,131731.5047313337,6675944.154663237,-7427.267863420019,-40.404780767895474,1730.1822667322467,77.02181133518462,-147.88097792491746,13205972.120766437,29079735.568707712,58151722.255834594,50386.36317230304,50299.172892672716,-95.62002100795507,-95.62002100795507
60025.92513888889,1325061.3174262089,130446.59545941661,6724131.466650108,-7480.343166926762,-45.247793811027904,1482.0151592158584,78.92732094083004,-147.23013837053273,13205877.657954123,29076975.09498913,58150048.68171844,51489.96028923309,51395.082221591845,-104.62974749878049,-104.62974749878049
60025.92548611111,1099958.5132720743,129017.15029398823,6764849.041884259,-7525.1238792281065,-50.03951263769933,1232.245785925593,80.82988867536433,-146.26171394692167,13205848.32670596,29074211.513742737,58148199.24673762,52424.12947148949,52322.55593345418,-117.95719378814101,-117.95719378814101
60025.925833333335,873637.2993109266,127444.79086641793,6798052.954140147,-7561.563458230001,-54.77458392021598,981.150479487455,82.72731712922854,-144.72766751299227,13205885.109441208,29071449.225640673,58146175.13205471,53184.75290822689,53078.45025960829,-135.67810079082847,-135.67810079082847
60025.92618055556,646348.4954072798,125731.29410867672,6823707.586381391,-7589.624360297405,-59.44775498839257,729.0068494558813,84.61433111982251,-142.03495109991565,13205988.731327176,29068691.476273272,58143977.93989597,53768.498631775474,53661.2939661224,-157.96459864079952,-157.96459864079952
60025.92652777778,418343.91159716353,123878.59551045593,6841785.668369681,-7609.278150537924,-64.05385955957644,476.0936191596829,86.47442505413065,-136.35188495851807,13206159.660639692,29065941.00169145,58141609.65356381,54172.834805714236,54072.384393384804,-186.8667762428522,-186.8667762428522
60025.926875,189876.07178454747,121888.78293923949,6852268.302282911,-7620.505692035035,-68.58785670734815,222.6902785257934,88.22157992558928,-118.65601031489227,13206398.106476553,29063201.128287986,58139072.628714204,54396.04037147337,54313.00849171961,-224.64232072234154,-224.64232072234154
60025.92722222222,-38802.066476759705,119764.09437837958,6855144.9813419385,-7623.297159856385,-73.04483556824188,-30.923405190286033,88.90329583993115,-39.29754983185278,13206704.019761285,29060475.696233097,58136369.56574061,54437.211859418676,54092.57309766144,18.162154629826546,18.162154629826546
